values,address,area(m2),latitude,longitude
공동주택,서울특별시 강서구 공항대로8길 27-17,151.44,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로8가길 8-6,138.19,37.5590299,126.8132038
공동주택,서울특별시 강서구 공항대로8가길 8-12,144.84,37.5590299,126.8132038
공동주택,서울특별시 강서구 공항대로8가길 2-13,153.56,37.5590299,126.8132038
공동주택,서울특별시 강서구 공항대로8가길 8-11,162.31,37.5590299,126.8132038
공동주택,서울특별시 강서구 공항대로4가길 13-5,175.78,37.5602545,126.8115288
공동주택,서울특별시 강서구 공항대로4가길 22-6,149.92,37.5602545,126.8115288
공동주택,서울특별시 강서구 공항대로4가길 12-3,144.36,37.5602545,126.8115288
공동주택,서울특별시 강서구 공항대로4가길 12-8,100.04,37.5602545,126.8115288
공동주택,서울특별시 강서구 공항대로4가길 12-7,95.24,37.5602545,126.8115288
공동주택,서울특별시 강서구 공항대로8길 24-4,72.61,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로8길 27-3,157.21,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로8길 27-4,133.52,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로4가길 ,98.56,37.5602545,126.8115288
공동주택,서울특별시 강서구 공항대로8길 ,75.86,37.5572138,126.8126773
공동주택,서울특별시 강서구 공항대로8길 33-7,159.29,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로4길 ,396.12,37.5605226,126.8107803
공동주택,서울특별시 강서구 공항대로4길 ,407.78,37.5605226,126.8107803
공동주택,서울특별시 강서구 공항대로 15,0.0,37.5499103,126.86862910029907
공동주택,서울특별시 강서구 공항대로2가길 19,345.12,37.5596192,126.8095149
공동주택,서울특별시 강서구 공항대로2가길 19,345.12,37.5596192,126.8095149
공동주택,서울특별시 강서구 공항대로2가길 1-6,84.95,37.5596192,126.8095149
공동주택,서울특별시 강서구 공항대로2가길 1-4,165.0,37.5596192,126.8095149
공동주택,서울특별시 강서구 공항대로2가길 1-2,60.03,37.5596192,126.8095149
공동주택,서울특별시 강서구 송정로 61-8,174.48,37.5565065,126.8122183
공동주택,서울특별시 강서구 송정로 65-5,125.25,37.5580738,126.8111162
공동주택,서울특별시 강서구 송정로 65-5,161.36,37.5580738,126.8111162
공동주택,서울특별시 강서구 송정로6길 ,174.42,37.5600106,126.8111451
공동주택,서울특별시 강서구 송정로6길 24-3,151.22,37.5600106,126.8111451
공동주택,서울특별시 강서구 송정로6길 24-3,151.22,37.5600106,126.8111451
공동주택,서울특별시 강서구 송정로6길 ,181.72,37.5600106,126.8111451
공동주택,서울특별시 강서구 공항대로4길 28,147.57,37.5605226,126.8107803
공동주택,서울특별시 강서구 송정로6길 ,152.16,37.5600106,126.8111451
공동주택,서울특별시 강서구 송정로6길 ,174.2,37.5600106,126.8111451
공동주택,서울특별시 강서구 송정로6길 ,176.98,37.5600106,126.8111451
공동주택,서울특별시 강서구 송정로6길 ,193.33,37.5600106,126.8111451
공동주택,서울특별시 강서구 송정로 46-9,158.8,37.5580738,126.8111162
공동주택,서울특별시 강서구 송정로4길 1-10,179.24,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로 46-6,171.55,37.5580738,126.8111162
공동주택,서울특별시 강서구 공항대로8길 48,94.71,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로8길 50,95.26,37.560912,126.8122272
공동주택,서울특별시 강서구 송정로6길 53,121.16,37.5600106,126.8111451
공동주택,서울특별시 강서구 송정로 46-33,123.97,37.5580738,126.8111162
공동주택,서울특별시 강서구 공항대로8길 74,152.56,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로8길 49,184.65,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로8길 ,163.44,37.5572138,126.8126773
공동주택,서울특별시 강서구 송정로4길 30-1,101.44,37.5581449,126.814114
공동주택,서울특별시 강서구 남부순환로11가길 95-8,66.98,37.5563363,126.8133996
공동주택,서울특별시 강서구 공항대로8길 89,111.96,37.560912,126.8122272
공동주택,서울특별시 강서구 송정로4길 30-20,101.74,37.5581449,126.814114
공동주택,서울특별시 강서구 공항대로8길 73,78.28,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로8길 71,123.48,37.560912,126.8122272
공동주택,서울특별시 강서구 송정로 26-7,163.66,37.5580738,126.8111162
공동주택,서울특별시 강서구 송정로4길 7-7,177.16,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로 46-43,186.72,37.5580738,126.8111162
공동주택,서울특별시 강서구 송정로4길 10,360.9,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 30-10,190.64,37.5581449,126.814114
공동주택,서울특별시 강서구 공항대로8길 77-4,158.45,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로8길 77-8,67.69,37.560912,126.8122272
공동주택,서울특별시 강서구 송정로 18-11,188.82,37.5580738,126.8111162
공동주택,서울특별시 강서구 공항대로8길 87,110.18,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로8길 91,120.87,37.560912,126.8122272
공동주택,서울특별시 강서구 공항대로8길 77-18,154.56,37.560912,126.8122272
공동주택,서울특별시 강서구 송정로 46-15,200.76,37.5580738,126.8111162
공동주택,서울특별시 강서구 송정로 46-15,202.02,37.5580738,126.8111162
공동주택,서울특별시 강서구 송정로6길 ,141.89,37.5600106,126.8111451
공동주택,서울특별시 강서구 송정로6길 ,157.52,37.5600106,126.8111451
공동주택,서울특별시 강서구 송정로4길 11-14,99.6,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 11-10,67.86,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 11-2,146.9,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 11-3,150.6,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 11-9,162.45,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 11-13,146.64,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 7-12,82.22,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 7-6,174.36,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 ,85.56,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 1-13,84.98,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 1-9,169.34,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로 29,144.34,37.5580738,126.8111162
공동주택,서울특별시 강서구 송정로 33-14,148.95,37.5580738,126.8111162
공동주택,서울특별시 강서구 송정로 33-8,137.7,37.5565065,126.8122183
공동주택,서울특별시 강서구 송정로 33-10,178.15,37.5580738,126.8111162
공동주택,서울특별시 강서구 남부순환로9길 13-3,43.91,37.5573333,126.8109398
공동주택,서울특별시 강서구 남부순환로9길 13-11,85.26,37.5573333,126.8109398
공동주택,서울특별시 강서구 공항대로2가길 ,130.24,37.5596192,126.8095149
공동주택,서울특별시 강서구 공항대로2가길 38,101.02,37.5596192,126.8095149
공동주택,서울특별시 강서구 송정로3길 ,123.41,37.5579798,126.8102899
공동주택,서울특별시 강서구 송정로3길 15,155.55,37.5579798,126.8102899
공동주택,서울특별시 강서구 송정로3길 ,174.45,37.5579798,126.8102899
공동주택,서울특별시 강서구 공항대로2가길 36,60.91,37.5596192,126.8095149
공동주택,서울특별시 강서구 남부순환로7길 14,125.67,37.5581485,126.8098325
공동주택,서울특별시 강서구 남부순환로7길 10,55.16,37.5581485,126.8098325
공동주택,서울특별시 강서구 남부순환로7길 44,135.72,37.5581485,126.8098325
공동주택,서울특별시 강서구 송정로3길 25,141.51,37.5579798,126.8102899
공동주택,서울특별시 강서구 남부순환로9길 13-9,182.51,37.5573333,126.8109398
공동주택,서울특별시 강서구 송정로3길 6-11,126.8,37.5579798,126.8102899
공동주택,서울특별시 강서구 송정로3길 6-6,208.95,37.5579798,126.8102899
공동주택,서울특별시 강서구 송정로3길 6-10,174.45,37.5579798,126.8102899
공동주택,서울특별시 강서구 남부순환로7길 ,181.08,37.5581485,126.8098325
공동주택,서울특별시 강서구 남부순환로7길 ,168.98,37.5581485,126.8098325
공동주택,서울특별시 강서구 송정로3길 ,144.48,37.5579798,126.8102899
공동주택,서울특별시 강서구 남부순환로7길 41,83.46,37.5581485,126.8098325
공동주택,서울특별시 강서구 남부순환로5길 23,150.17,37.5587908,126.8093773
공동주택,서울특별시 강서구 남부순환로7길 9,117.78,37.5581485,126.8098325
공동주택,서울특별시 강서구 공항대로2길 61,361.08,37.5597981,126.8087123
공동주택,서울특별시 강서구 남부순환로7길 ,168.0,37.5581485,126.8098325
공동주택,서울특별시 강서구 남부순환로5길 4,71.79,37.5587908,126.8093773
공동주택,서울특별시 강서구 남부순환로5길 2-3,78.02,37.5587908,126.8093773
공동주택,서울특별시 강서구 남부순환로5길 2-5,78.0,37.5587908,126.8093773
공동주택,서울특별시 강서구 남부순환로5길 2-6,75.88,37.5587908,126.8093773
공동주택,서울특별시 강서구 남부순환로5길 2-4,80.34,37.5587908,126.8093773
공동주택,서울특별시 강서구 남부순환로5길 2-2,79.05,37.5587908,126.8093773
공동주택,서울특별시 강서구 남부순환로7길 ,188.29,37.5581485,126.8098325
공동주택,서울특별시 강서구 남부순환로5길 6,48.62,37.5587908,126.8093773
공동주택,서울특별시 강서구 남부순환로5길 15,162.96,37.5587908,126.8093773
공동주택,서울특별시 강서구 남부순환로5길 17,168.32,37.5587908,126.8093773
공동주택,서울특별시 강서구 남부순환로5길 2,54.68,37.5587908,126.8093773
공동주택,서울특별시 강서구 남부순환로7길 11,137.56,37.5581485,126.8098325
공동주택,서울특별시 강서구 남부순환로7길 31,182.92,37.5581485,126.8098325
공동주택,서울특별시 강서구 남부순환로7길 ,176.45,37.5581485,126.8098325
공동주택,서울특별시 강서구 남부순환로7길 ,139.29,37.5581485,126.8098325
공동주택,서울특별시 강서구 남부순환로11가길 ,98.6,37.5563363,126.8133996
공동주택,서울특별시 강서구 공항대로8가길 28,122.56,37.5590299,126.8132038
공동주택,서울특별시 강서구 남부순환로11가길 ,92.34,37.5563363,126.8133996
공동주택,서울특별시 강서구 공항대로8가길 ,194.3,37.5590299,126.8132038
공동주택,서울특별시 강서구 공항대로8가길 ,108.1,37.5590299,126.8132038
공동주택,서울특별시 강서구 남부순환로11가길 105,96.33,37.5563363,126.8133996
공동주택,서울특별시 강서구 남부순환로11가길 101-4,94.05,37.5563363,126.8133996
공동주택,서울특별시 강서구 송정로4길 50,103.26,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 50-6,103.26,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 50-8,103.55,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 50-10,100.98,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 50-7,103.55,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 50-5,103.79,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 56-6,100.8,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 50-13,103.88,37.5581449,126.814114
공동주택,서울특별시 강서구 송정로4길 50-11,103.79,37.5581449,126.814114
공동주택,서울특별시 강서구 방화대로7다길 24-7,99.0,37.5581382,126.8144541
공동주택,서울특별시 강서구 방화대로7다길 24-3,177.04,37.5581382,126.8144541
공동주택,서울특별시 강서구 송정로4길 58,97.42,37.5581449,126.814114
공동주택,서울특별시 강서구 방화대로7다길 24-4,96.17,37.556886,126.8151224
공동주택,서울특별시 강서구 방화대로7가길 ,96.29,37.557913,126.8148236
공동주택,서울특별시 강서구 방화대로7가길 ,95.44,37.557913,126.8148236
공동주택,서울특별시 강서구 남부순환로11길 ,193.39,37.5559365,126.8148145
공동주택,서울특별시 강서구 남부순환로11길 ,96.03,37.5559365,126.8148145
공동주택,서울특별시 강서구 방화대로7다길 ,97.02,37.5581382,126.8144541
공동주택,서울특별시 강서구 방화대로7가길 55,98.51,37.557913,126.8148236
공동주택,서울특별시 강서구 방화대로7가길 ,98.61,37.557913,126.8148236
공동주택,서울특별시 강서구 남부순환로11길 ,99.09,37.5559365,126.8148145
공동주택,서울특별시 강서구 방화대로7가길 33-8,198.1,37.557913,126.8148236
공동주택,서울특별시 강서구 방화대로7가길 ,92.52,37.557913,126.8148236
공동주택,서울특별시 강서구 방화대로7가길 35,174.99,37.557913,126.8148236
공동주택,서울특별시 강서구 방화대로7가길 33-9,98.7,37.557913,126.8148236
공동주택,서울특별시 강서구 방화대로7가길 33-5,98.7,37.5575752,126.8158177
공동주택,서울특별시 강서구 방화대로7가길 ,193.68,37.557913,126.8148236
공동주택,서울특별시 강서구 방화대로7다길 6,98.06,37.5569383,126.8137288
공동주택,서울특별시 강서구 공항대로2가길 ,167.57,37.5596192,126.8095149
공동주택,서울특별시 강서구 공항대로2가길 ,144.65,37.5596192,126.8095149
공동주택,서울특별시 강서구 남부순환로3길 13-2,154.15,37.5588474,126.8087358
공동주택,서울특별시 강서구 남부순환로3길 13-2,189.42,37.5588474,126.8087358
공동주택,서울특별시 강서구 공항대로2길 49,112.0,37.5597981,126.8087123
공동주택,서울특별시 강서구 방화대로7가길 ,82.5,37.557913,126.8148236
공동주택,서울특별시 강서구 방화대로7가길 ,163.56,37.557913,126.8148236
공동주택,서울특별시 강서구 방화대로7다길 ,99.71,37.5581382,126.8144541
공동주택,서울특별시 강서구 방화대로7가길 ,104.07,37.557913,126.8148236
공동주택,서울특별시 강서구 방화대로7나길 4-12,154.86,37.5563844,126.8140665
공동주택,서울특별시 강서구 방화대로7나길 4-12,154.86,37.5563844,126.8140665
공동주택,서울특별시 강서구 방화대로7가길 ,104.27,37.557913,126.8148236
공동주택,서울특별시 강서구 방화대로7나길 ,104.45,37.5569225,126.8140856
공동주택,서울특별시 강서구 방화대로7나길 ,92.28,37.5569225,126.8140856
공동주택,서울특별시 강서구 방화대로7나길 4-6,205.02,37.5563844,126.8140665
